country,date,total
Madagascar,2020-05-29,698
Madagascar,2020-05-03,149
Madagascar,2020-05-30,758
Madagascar,2020-05-31,771
Madagascar,2020-05-04,149
Madagascar,2020-05-05,151
Madagascar,2020-05-06,158
Madagascar,2020-05-07,193
Madagascar,2020-05-08,193
Madagascar,2020-05-09,193
Madagascar,2020-06-01,826
Madagascar,2020-06-10,1162
Madagascar,2020-06-11,1203
Madagascar,2020-06-12,1240
Madagascar,2020-06-13,1252
Madagascar,2020-06-14,1272
Madagascar,2020-06-15,1290
Madagascar,2020-06-16,1317
Madagascar,2020-06-17,1378
Madagascar,2020-06-18,1403
Madagascar,2020-06-19,1443
Madagascar,2020-06-02,845
Madagascar,2020-06-20,1503
Madagascar,2020-06-21,1596
Madagascar,2020-06-22,1640
Madagascar,2020-06-23,1724
Madagascar,2020-06-24,1787
Madagascar,2020-06-25,1829
Madagascar,2020-06-26,1922
Madagascar,2020-06-27,2005
Madagascar,2020-06-28,2078
Madagascar,2020-06-29,2138
Madagascar,2020-06-03,908
Madagascar,2020-06-30,2214
Madagascar,2020-06-04,957
Madagascar,2020-06-05,975
Madagascar,2020-06-06,1026
Madagascar,2020-06-07,1052
Madagascar,2020-06-08,1094
Madagascar,2020-06-09,1138
Madagascar,2020-07-01,2303
Madagascar,2020-07-02,2403
Madagascar,2020-07-03,2512
Madagascar,2020-07-04,2728
Madagascar,2020-07-05,2941
Madagascar,2020-07-06,3250
Madagascar,2020-07-07,3472
Malawi,2020-01-22,0
Malawi,2020-01-23,0
Malawi,2020-01-24,0
Malawi,2020-01-25,0
Malawi,2020-01-26,0
Malawi,2020-01-27,0
Malawi,2020-01-28,0
Malawi,2020-01-29,0
Malawi,2020-01-30,0
Malawi,2020-01-31,0
Malawi,2020-02-01,0
Malawi,2020-02-10,0
Malawi,2020-02-11,0
Malawi,2020-02-12,0
Malawi,2020-02-13,0
Malawi,2020-02-14,0
Malawi,2020-02-15,0
Malawi,2020-02-16,0
Malawi,2020-02-17,0
Malawi,2020-02-18,0
Malawi,2020-02-19,0
Malawi,2020-02-02,0
Malawi,2020-02-20,0
Malawi,2020-02-21,0
Malawi,2020-02-22,0
Malawi,2020-02-23,0
Malawi,2020-02-24,0
Malawi,2020-02-25,0
Malawi,2020-02-26,0
Malawi,2020-02-27,0
Malawi,2020-02-28,0
Malawi,2020-02-29,0
Malawi,2020-02-03,0
Malawi,2020-02-04,0
Malawi,2020-02-05,0
Malawi,2020-02-06,0
Malawi,2020-02-07,0
Malawi,2020-02-08,0
Malawi,2020-02-09,0
Malawi,2020-03-01,0
Malawi,2020-03-10,0
Malawi,2020-03-11,0
Malawi,2020-03-12,0
Malawi,2020-03-13,0
Malawi,2020-03-14,0
Malawi,2020-03-15,0
Malawi,2020-03-16,0
Malawi,2020-03-17,0
Malawi,2020-03-18,0
Malawi,2020-03-19,0
Malawi,2020-03-02,0
Malawi,2020-03-20,0
Malawi,2020-03-21,0
Malawi,2020-03-22,0
Malawi,2020-03-23,0
Malawi,2020-03-24,0
Malawi,2020-03-25,0
Malawi,2020-03-26,0
Malawi,2020-03-27,0
Malawi,2020-03-28,0
Malawi,2020-03-29,0
Malawi,2020-03-03,0
Malawi,2020-03-30,0
Malawi,2020-03-31,0
Malawi,2020-03-04,0
Malawi,2020-03-05,0
Malawi,2020-03-06,0
Malawi,2020-03-07,0
Malawi,2020-03-08,0
Malawi,2020-03-09,0
Malawi,2020-04-01,0
Malawi,2020-04-10,9
Malawi,2020-04-11,12
Malawi,2020-04-12,13
Malawi,2020-04-13,16
Malawi,2020-04-14,16
Malawi,2020-04-15,16
Malawi,2020-04-16,16
Malawi,2020-04-17,17
Malawi,2020-04-18,17
Malawi,2020-04-19,17
Malawi,2020-04-02,3
Malawi,2020-04-20,17
Malawi,2020-04-21,18
Malawi,2020-04-22,23
Malawi,2020-04-23,33
Malawi,2020-04-24,33
Malawi,2020-04-25,33
Malawi,2020-04-26,34
Malawi,2020-04-27,36
Malawi,2020-04-28,36
Malawi,2020-04-29,36
Malawi,2020-04-03,3
Malawi,2020-04-30,37
Malawi,2020-04-04,4
Malawi,2020-04-05,4
Malawi,2020-04-06,5
Malawi,2020-04-07,8
Malawi,2020-04-08,8
Malawi,2020-04-09,8
Malawi,2020-05-01,37
Malawi,2020-05-10,56
Malawi,2020-05-11,57
Malawi,2020-05-12,57
Malawi,2020-05-13,63
Malawi,2020-05-14,63
Malawi,2020-05-15,63
Malawi,2020-05-16,65
Malawi,2020-05-17,70
Malawi,2020-05-18,70
Malawi,2020-05-19,70
Malawi,2020-05-02,38
Malawi,2020-05-20,71
Malawi,2020-05-21,72
Malawi,2020-05-22,82
Malawi,2020-05-23,82
Malawi,2020-05-24,83
Malawi,2020-05-25,101
Malawi,2020-05-26,101
Malawi,2020-05-27,101
Malawi,2020-05-28,203
Malawi,2020-05-29,273
Malawi,2020-05-03,39
Malawi,2020-05-30,279
Malawi,2020-05-31,284
Malawi,2020-05-04,41
Malawi,2020-05-05,41
Malawi,2020-05-06,43
Malawi,2020-05-07,43
Malawi,2020-05-08,43
Malawi,2020-05-09,56
Malawi,2020-06-01,336
Malawi,2020-06-10,455
Malawi,2020-06-11,481
Malawi,2020-06-12,481
Malawi,2020-06-13,529
Malawi,2020-06-14,547
Malawi,2020-06-15,555
Malawi,2020-06-16,564
Malawi,2020-06-17,572
Malawi,2020-06-18,592
Malawi,2020-06-19,620
Malawi,2020-06-02,358
Malawi,2020-06-20,620
Malawi,2020-06-21,730
Malawi,2020-06-22,749
Malawi,2020-06-23,803
Malawi,2020-06-24,941
Malawi,2020-06-25,960
Malawi,2020-06-26,1005
Malawi,2020-06-27,1038
Malawi,2020-06-28,1146
Malawi,2020-06-29,1152
Malawi,2020-06-03,369
Malawi,2020-06-30,1224
Malawi,2020-06-04,393
Malawi,2020-06-05,409
Malawi,2020-06-06,409
Malawi,2020-06-07,438
Malawi,2020-06-08,443
Malawi,2020-06-09,455
Malawi,2020-07-01,1265
Malawi,2020-07-02,1342
Malawi,2020-07-03,1498
Malawi,2020-07-04,1613
Malawi,2020-07-05,1613
Malawi,2020-07-06,1742
Malawi,2020-07-07,1818
Malaysia,2020-01-22,0
Malaysia,2020-01-23,0
Malaysia,2020-01-24,0
Malaysia,2020-01-25,3
Malaysia,2020-01-26,4
Malaysia,2020-01-27,4
Malaysia,2020-01-28,4
Malaysia,2020-01-29,7
Malaysia,2020-01-30,8
Malaysia,2020-01-31,8
Malaysia,2020-02-01,8
Malaysia,2020-02-10,18
Malaysia,2020-02-11,18
Malaysia,2020-02-12,18
Malaysia,2020-02-13,19
Malaysia,2020-02-14,19
Malaysia,2020-02-15,22
Malaysia,2020-02-16,22
Malaysia,2020-02-17,22
Malaysia,2020-02-18,22
Malaysia,2020-02-19,22
Malaysia,2020-02-02,8
Malaysia,2020-02-20,22
Malaysia,2020-02-21,22
Malaysia,2020-02-22,22
Malaysia,2020-02-23,22
Malaysia,2020-02-24,22
Malaysia,2020-02-25,22
Malaysia,2020-02-26,22
Malaysia,2020-02-27,23
Malaysia,2020-02-28,23
Malaysia,2020-02-29,25
Malaysia,2020-02-03,8
Malaysia,2020-02-04,10
Malaysia,2020-02-05,12
Malaysia,2020-02-06,12
Malaysia,2020-02-07,12
Malaysia,2020-02-08,16
Malaysia,2020-02-09,16
Malaysia,2020-03-01,29
Malaysia,2020-03-10,129
Malaysia,2020-03-11,149
Malaysia,2020-03-12,149
Malaysia,2020-03-13,197
Malaysia,2020-03-14,238
Malaysia,2020-03-15,428
Malaysia,2020-03-16,566
Malaysia,2020-03-17,673
Malaysia,2020-03-18,790
Malaysia,2020-03-19,900
Malaysia,2020-03-02,29
Malaysia,2020-03-20,1030
Malaysia,2020-03-21,1183
Malaysia,2020-03-22,1306
Malaysia,2020-03-23,1518
Malaysia,2020-03-24,1624
Malaysia,2020-03-25,1796
Malaysia,2020-03-26,2031
Malaysia,2020-03-27,2161
Malaysia,2020-03-28,2320
Malaysia,2020-03-29,2470
Malaysia,2020-03-03,36
Malaysia,2020-03-30,2626
Malaysia,2020-03-31,2766
Malaysia,2020-03-04,50
Malaysia,2020-03-05,50
Malaysia,2020-03-06,83
Malaysia,2020-03-07,93
Malaysia,2020-03-08,99
Malaysia,2020-03-09,117
Malaysia,2020-04-01,2908
Malaysia,2020-04-10,4346
Malaysia,2020-04-11,4530
Malaysia,2020-04-12,4683
Malaysia,2020-04-13,4817
Malaysia,2020-04-14,4987
Malaysia,2020-04-15,5072
Malaysia,2020-04-16,5182
Malaysia,2020-04-17,5251
Malaysia,2020-04-18,5305
Malaysia,2020-04-19,5389
Malaysia,2020-04-02,3116
Malaysia,2020-04-20,5425
Malaysia,2020-04-21,5482
Malaysia,2020-04-22,5532
Malaysia,2020-04-23,5603
Malaysia,2020-04-24,5691
Malaysia,2020-04-25,5742
Malaysia,2020-04-26,5780
Malaysia,2020-04-27,5820
Malaysia,2020-04-28,5851
Malaysia,2020-04-29,5945
Malaysia,2020-04-03,3333
Malaysia,2020-04-30,6002
Malaysia,2020-04-04,3483
Malaysia,2020-04-05,3662
Malaysia,2020-04-06,3793
Malaysia,2020-04-07,3963
Malaysia,2020-04-08,4119
Malaysia,2020-04-09,4228
Malaysia,2020-05-01,6071
Malaysia,2020-05-10,6656
Malaysia,2020-05-11,6726
Malaysia,2020-05-12,6742
Malaysia,2020-05-13,6779
Malaysia,2020-05-14,6819
Malaysia,2020-05-15,6855
Malaysia,2020-05-16,6872
Malaysia,2020-05-17,6894
Malaysia,2020-05-18,6941
Malaysia,2020-05-19,6978
Malaysia,2020-05-02,6176
Malaysia,2020-05-20,7009
Malaysia,2020-05-21,7059
Malaysia,2020-05-22,7137
Malaysia,2020-05-23,7185
Malaysia,2020-05-24,7245
Malaysia,2020-05-25,7417
Malaysia,2020-05-26,7604
Malaysia,2020-05-27,7619
Malaysia,2020-05-28,7629
Malaysia,2020-05-29,7732
Malaysia,2020-05-03,6298
Malaysia,2020-05-30,7762
Malaysia,2020-05-31,7819
Malaysia,2020-05-04,6353
Malaysia,2020-05-05,6383
Malaysia,2020-05-06,6428
Malaysia,2020-05-07,6467
Malaysia,2020-05-08,6535
Malaysia,2020-05-09,6589
Malaysia,2020-06-01,7857
Malaysia,2020-06-10,8338
Malaysia,2020-06-11,8369
Malaysia,2020-06-12,8402
Malaysia,2020-06-13,8445
Malaysia,2020-06-14,8453
Malaysia,2020-06-15,8494
Malaysia,2020-06-16,8505
Malaysia,2020-06-17,8515
Malaysia,2020-06-18,8529
Malaysia,2020-06-19,8535
Malaysia,2020-06-02,7877
Malaysia,2020-06-20,8556
Malaysia,2020-06-21,8572
Malaysia,2020-06-22,8587
Malaysia,2020-06-23,8590
Malaysia,2020-06-24,8596
Malaysia,2020-06-25,8600
Malaysia,2020-06-26,8606
Malaysia,2020-06-27,8616
Malaysia,2020-06-28,8634
Malaysia,2020-06-29,8637
Malaysia,2020-06-03,7970
Malaysia,2020-06-30,8639
Malaysia,2020-06-04,8247
Malaysia,2020-06-05,8266
Malaysia,2020-06-06,8303
Malaysia,2020-06-07,8322
Malaysia,2020-06-08,8329
Malaysia,2020-06-09,8336
Malaysia,2020-07-01,8640
Malaysia,2020-07-02,8643
Malaysia,2020-07-03,8648
Malaysia,2020-07-04,8658
Malaysia,2020-07-05,8663
Malaysia,2020-07-06,8668
Malaysia,2020-07-07,8674
Maldives,2020-01-22,0
Maldives,2020-01-23,0
Maldives,2020-01-24,0
Maldives,2020-01-25,0
Maldives,2020-01-26,0
Maldives,2020-01-27,0
Maldives,2020-01-28,0
Maldives,2020-01-29,0
Maldives,2020-01-30,0
Maldives,2020-01-31,0
Maldives,2020-02-01,0
Maldives,2020-02-10,0
Maldives,2020-02-11,0
Maldives,2020-02-12,0
Maldives,2020-02-13,0
Maldives,2020-02-14,0
Maldives,2020-02-15,0
Maldives,2020-02-16,0
Maldives,2020-02-17,0
Maldives,2020-02-18,0
Maldives,2020-02-19,0
Maldives,2020-02-02,0
Maldives,2020-02-20,0
Maldives,2020-02-21,0
Maldives,2020-02-22,0
Maldives,2020-02-23,0
Maldives,2020-02-24,0
Maldives,2020-02-25,0
Maldives,2020-02-26,0
Maldives,2020-02-27,0
Maldives,2020-02-28,0
Maldives,2020-02-29,0
Maldives,2020-02-03,0
Maldives,2020-02-04,0
Maldives,2020-02-05,0
Maldives,2020-02-06,0
Maldives,2020-02-07,0
Maldives,2020-02-08,0
Maldives,2020-02-09,0
Maldives,2020-03-01,0
Maldives,2020-03-10,6
Maldives,2020-03-11,8
Maldives,2020-03-12,8
Maldives,2020-03-13,9
Maldives,2020-03-14,10
Maldives,2020-03-15,13
Maldives,2020-03-16,13
Maldives,2020-03-17,13
Maldives,2020-03-18,13
Maldives,2020-03-19,13
Maldives,2020-03-02,0
Maldives,2020-03-20,13
Maldives,2020-03-21,13
Maldives,2020-03-22,13
Maldives,2020-03-23,13
Maldives,2020-03-24,13
Maldives,2020-03-25,13
Maldives,2020-03-26,13
Maldives,2020-03-27,16
Maldives,2020-03-28,16
Maldives,2020-03-29,17
Maldives,2020-03-03,0
Maldives,2020-03-30,17
Maldives,2020-03-31,18
Maldives,2020-03-04,0
Maldives,2020-03-05,0
Maldives,2020-03-06,0
Maldives,2020-03-07,0
Maldives,2020-03-08,4
Maldives,2020-03-09,4
Maldives,2020-04-01,19
Maldives,2020-04-10,19
Maldives,2020-04-11,19
Maldives,2020-04-12,20
Maldives,2020-04-13,20
Maldives,2020-04-14,20
Maldives,2020-04-15,22
Maldives,2020-04-16,25
Maldives,2020-04-17,28
Maldives,2020-04-18,35
Maldives,2020-04-19,52
Maldives,2020-04-02,19
Maldives,2020-04-20,69
Maldives,2020-04-21,83
Maldives,2020-04-22,86
Maldives,2020-04-23,108
Maldives,2020-04-24,129
Maldives,2020-04-25,177
Maldives,2020-04-26,214
Maldives,2020-04-27,226
Maldives,2020-04-28,250
Maldives,2020-04-29,278
Maldives,2020-04-03,19
Maldives,2020-04-30,468
Maldives,2020-04-04,19
Maldives,2020-04-05,19
Maldives,2020-04-06,19
Maldives,2020-04-07,19
Maldives,2020-04-08,19
Maldives,2020-04-09,19
Maldives,2020-05-01,491
Maldives,2020-05-10,835
Maldives,2020-05-11,897
Maldives,2020-05-12,904
Maldives,2020-05-13,955
Maldives,2020-05-14,982
Maldives,2020-05-15,1031
Maldives,2020-05-16,1078
Maldives,2020-05-17,1094
Maldives,2020-05-18,1106
Maldives,2020-05-19,1143
Maldives,2020-05-02,519
Maldives,2020-05-20,1186
Maldives,2020-05-21,1216
Maldives,2020-05-22,1274
Maldives,2020-05-23,1313
Maldives,2020-05-24,1371
Maldives,2020-05-25,1395
Maldives,2020-05-26,1438
Maldives,2020-05-27,1457
Maldives,2020-05-28,1513
Maldives,2020-05-29,1591
Maldives,2020-05-03,527
Maldives,2020-05-30,1672
Maldives,2020-05-31,1773
Maldives,2020-05-04,541
Maldives,2020-05-05,573
Maldives,2020-05-06,617
Maldives,2020-05-07,648
Maldives,2020-05-08,744
Maldives,2020-05-09,790
Maldives,2020-06-01,1829
Maldives,2020-06-10,1962
Maldives,2020-06-11,1976
Maldives,2020-06-12,2003
Maldives,2020-06-13,2013
Maldives,2020-06-14,2035
Maldives,2020-06-15,2065
Maldives,2020-06-16,2094
Maldives,2020-06-17,2120
Maldives,2020-06-18,2137
Maldives,2020-06-19,2150
Maldives,2020-06-02,1841
Maldives,2020-06-20,2187
Maldives,2020-06-21,2203
Maldives,2020-06-22,2217
Maldives,2020-06-23,2238
Maldives,2020-06-24,2261
Maldives,2020-06-25,2277
Maldives,2020-06-26,2283
Maldives,2020-06-27,2305
Maldives,2020-06-28,2324
Maldives,2020-06-29,2337
Maldives,2020-06-03,1850
Maldives,2020-06-30,2361
Maldives,2020-06-04,1872
Maldives,2020-06-05,1883
Maldives,2020-06-06,1901
Maldives,2020-06-07,1903
Maldives,2020-06-08,1916
Maldives,2020-06-09,1942
Maldives,2020-07-01,2382
Maldives,2020-07-02,2400
Maldives,2020-07-03,2410
Maldives,2020-07-04,2435
Maldives,2020-07-05,2468
Maldives,2020-07-06,2491
Maldives,2020-07-07,2501
Mali,2020-01-22,0
Mali,2020-01-23,0
Mali,2020-01-24,0
Mali,2020-01-25,0
Mali,2020-01-26,0
Mali,2020-01-27,0
Mali,2020-01-28,0
Mali,2020-01-29,0
Mali,2020-01-30,0
Mali,2020-01-31,0
Mali,2020-02-01,0
Mali,2020-02-10,0
Mali,2020-02-11,0
Mali,2020-02-12,0
Mali,2020-02-13,0
Mali,2020-02-14,0
Mali,2020-02-15,0
Mali,2020-02-16,0
Mali,2020-02-17,0
Mali,2020-02-18,0
Mali,2020-02-19,0
Mali,2020-02-02,0
Mali,2020-02-20,0
Mali,2020-02-21,0
Mali,2020-02-22,0
Mali,2020-02-23,0
Mali,2020-02-24,0
Mali,2020-02-25,0
Mali,2020-02-26,0
Mali,2020-02-27,0
Mali,2020-02-28,0
Mali,2020-02-29,0
Mali,2020-02-03,0
Mali,2020-02-04,0
Mali,2020-02-05,0
Mali,2020-02-06,0
Mali,2020-02-07,0
Mali,2020-02-08,0
Mali,2020-02-09,0
Mali,2020-03-01,0
Mali,2020-03-10,0
Mali,2020-03-11,0
Mali,2020-03-12,0
Mali,2020-03-13,0
Mali,2020-03-14,0
Mali,2020-03-15,0
Mali,2020-03-16,0
Mali,2020-03-17,0
Mali,2020-03-18,0
Mali,2020-03-19,0
Mali,2020-03-02,0
Mali,2020-03-20,0
Mali,2020-03-21,0
Mali,2020-03-22,0
Mali,2020-03-23,0
Mali,2020-03-24,0
Mali,2020-03-25,2
Mali,2020-03-26,4
Mali,2020-03-27,11
Mali,2020-03-28,18
Mali,2020-03-29,18
Mali,2020-03-03,0
Mali,2020-03-30,25
Mali,2020-03-31,28
Mali,2020-03-04,0
Mali,2020-03-05,0
Mali,2020-03-06,0
Mali,2020-03-07,0
Mali,2020-03-08,0
Mali,2020-03-09,0
Mali,2020-04-01,31
Mali,2020-04-10,87
Mali,2020-04-11,87
Mali,2020-04-12,105
Mali,2020-04-13,123
Mali,2020-04-14,144
Mali,2020-04-15,148
Mali,2020-04-16,171
Mali,2020-04-17,171
Mali,2020-04-18,216
Mali,2020-04-19,224
Mali,2020-04-02,36
Mali,2020-04-20,246
Mali,2020-04-21,258
Mali,2020-04-22,293
Mali,2020-04-23,309
Mali,2020-04-24,325
Mali,2020-04-25,370
Mali,2020-04-26,389
Mali,2020-04-27,408
Mali,2020-04-28,424
Mali,2020-04-29,482
Mali,2020-04-03,39
Mali,2020-04-30,490
Mali,2020-04-04,41
Mali,2020-04-05,45
Mali,2020-04-06,47
Mali,2020-04-07,56
Mali,2020-04-08,59
Mali,2020-04-09,74
Mali,2020-05-01,508
Mali,2020-05-10,704
Mali,2020-05-11,712
Mali,2020-05-12,730
Mali,2020-05-13,758
Mali,2020-05-14,779
Mali,2020-05-15,806
Mali,2020-05-16,835
Mali,2020-05-17,860
Mali,2020-05-18,874
Mali,2020-05-19,901
Mali,2020-05-02,544
Mali,2020-05-20,931
Mali,2020-05-21,947
Mali,2020-05-22,969
Mali,2020-05-23,1015
Mali,2020-05-24,1030
Mali,2020-05-25,1059
Mali,2020-05-26,1077
Mali,2020-05-27,1116
Mali,2020-05-28,1194
Mali,2020-05-29,1226
Mali,2020-05-03,563
Mali,2020-05-30,1250
Mali,2020-05-31,1265
Mali,2020-05-04,580
Mali,2020-05-05,612
Mali,2020-05-06,631
Mali,2020-05-07,650
Mali,2020-05-08,668
Mali,2020-05-09,692
Mali,2020-06-01,1315
Mali,2020-06-10,1667
Mali,2020-06-11,1722
Mali,2020-06-12,1752
Mali,2020-06-13,1776
Mali,2020-06-14,1809
Mali,2020-06-15,1860
Mali,2020-06-16,1885
Mali,2020-06-17,1890
Mali,2020-06-18,1906
Mali,2020-06-19,1923
Mali,2020-06-02,1351
Mali,2020-06-20,1933
Mali,2020-06-21,1933
Mali,2020-06-22,1961
Mali,2020-06-23,1978
Mali,2020-06-24,2005
Mali,2020-06-25,2039
Mali,2020-06-26,2060
Mali,2020-06-27,2118
Mali,2020-06-28,2147
Mali,2020-06-29,2173
Mali,2020-06-03,1386
Mali,2020-06-30,2181
Mali,2020-06-04,1461
Mali,2020-06-05,1485
Mali,2020-06-06,1523
Mali,2020-06-07,1533
Mali,2020-06-08,1547
Mali,2020-06-09,1586
Mali,2020-07-01,2202
Mali,2020-07-02,2260
Mali,2020-07-03,2285
Mali,2020-07-04,2303
Mali,2020-07-05,2330
Mali,2020-07-06,2331
Mali,2020-07-07,2348
Malta,2020-01-22,0
Malta,2020-01-23,0
Malta,2020-01-24,0
Malta,2020-01-25,0
Malta,2020-01-26,0
Malta,2020-01-27,0
Malta,2020-01-28,0
Malta,2020-01-29,0
Malta,2020-01-30,0
Malta,2020-01-31,0
Malta,2020-02-01,0
Malta,2020-02-10,0
Malta,2020-02-11,0
Malta,2020-02-12,0
Malta,2020-02-13,0
Malta,2020-02-14,0
Malta,2020-02-15,0
Malta,2020-02-16,0
Malta,2020-02-17,0
Malta,2020-02-18,0
Malta,2020-02-19,0
Malta,2020-02-02,0
Malta,2020-02-20,0
Malta,2020-02-21,0
Malta,2020-02-22,0
Malta,2020-02-23,0
Malta,2020-02-24,0
Malta,2020-02-25,0
Malta,2020-02-26,0
Malta,2020-02-27,0
Malta,2020-02-28,0
Malta,2020-02-29,0
Malta,2020-02-03,0
Malta,2020-02-04,0
Malta,2020-02-05,0
Malta,2020-02-06,0
Malta,2020-02-07,0
Malta,2020-02-08,0
Malta,2020-02-09,0
Malta,2020-03-01,0
Malta,2020-03-10,5
Malta,2020-03-11,6
Malta,2020-03-12,6
Malta,2020-03-13,12
Malta,2020-03-14,18
Malta,2020-03-15,21
Malta,2020-03-16,30
Malta,2020-03-17,38
Malta,2020-03-18,38
Malta,2020-03-19,53
Malta,2020-03-02,0
Malta,2020-03-20,64
Malta,2020-03-21,73
Malta,2020-03-22,90
Malta,2020-03-23,107
Malta,2020-03-24,110
Malta,2020-03-25,129
Malta,2020-03-26,134
Malta,2020-03-27,139
Malta,2020-03-28,149
Malta,2020-03-29,151
Malta,2020-03-03,0
Malta,2020-03-30,156
Malta,2020-03-31,169
Malta,2020-03-04,0
Malta,2020-03-05,0
Malta,2020-03-06,0
Malta,2020-03-07,3
Malta,2020-03-08,3
Malta,2020-03-09,3
Malta,2020-04-01,188
Malta,2020-04-10,350
Malta,2020-04-11,370
Malta,2020-04-12,378
Malta,2020-04-13,384
Malta,2020-04-14,393
Malta,2020-04-15,399
Malta,2020-04-16,412
Malta,2020-04-17,422
Malta,2020-04-18,426
Malta,2020-04-19,427
Malta,2020-04-02,196
Malta,2020-04-20,431
Malta,2020-04-21,443
Malta,2020-04-22,444
Malta,2020-04-23,445
Malta,2020-04-24,447
Malta,2020-04-25,448
Malta,2020-04-26,448
Malta,2020-04-27,450
Malta,2020-04-28,458
Malta,2020-04-29,463
Malta,2020-04-03,202
Malta,2020-04-30,465
Malta,2020-04-04,213
Malta,2020-04-05,227
Malta,2020-04-06,241
Malta,2020-04-07,293
Malta,2020-04-08,299
Malta,2020-04-09,337
Malta,2020-05-01,467
Malta,2020-05-10,496
Malta,2020-05-11,503
Malta,2020-05-12,506
Malta,2020-05-13,508
Malta,2020-05-14,522
Malta,2020-05-15,532
Malta,2020-05-16,546
Malta,2020-05-17,553
Malta,2020-05-18,558
Malta,2020-05-19,569
Malta,2020-05-02,468
Malta,2020-05-20,584
Malta,2020-05-21,599
Malta,2020-05-22,600
Malta,2020-05-23,609
Malta,2020-05-24,610
Malta,2020-05-25,611
Malta,2020-05-26,611
Malta,2020-05-27,612
Malta,2020-05-28,616
Malta,2020-05-29,616
Malta,2020-05-03,477
Malta,2020-05-30,618
Malta,2020-05-31,618
Malta,2020-05-04,480
Malta,2020-05-05,482
Malta,2020-05-06,484
Malta,2020-05-07,486
Malta,2020-05-08,489
Malta,2020-05-09,490
Malta,2020-06-01,619
Malta,2020-06-10,635
Malta,2020-06-11,640
Malta,2020-06-12,645
Malta,2020-06-13,646
Malta,2020-06-14,649
Malta,2020-06-15,650
Malta,2020-06-16,656
Malta,2020-06-17,662
Malta,2020-06-18,663
Malta,2020-06-19,663
Malta,2020-06-02,620
Malta,2020-06-20,664
Malta,2020-06-21,665
Malta,2020-06-22,665
Malta,2020-06-23,665
Malta,2020-06-24,665
Malta,2020-06-25,668
Malta,2020-06-26,670
Malta,2020-06-27,670
Malta,2020-06-28,670
Malta,2020-06-29,670
Malta,2020-06-03,622
Malta,2020-06-30,670
Malta,2020-06-04,622
Malta,2020-06-05,625
Malta,2020-06-06,627
Malta,2020-06-07,629
Malta,2020-06-08,630
Malta,2020-06-09,632
Malta,2020-07-01,671
Malta,2020-07-02,671
Malta,2020-07-03,672
Malta,2020-07-04,672
Malta,2020-07-05,672
Malta,2020-07-06,672
Malta,2020-07-07,673
Mauritania,2020-01-22,0
Mauritania,2020-01-23,0
Mauritania,2020-01-24,0
Mauritania,2020-01-25,0
Mauritania,2020-01-26,0
Mauritania,2020-01-27,0
Mauritania,2020-01-28,0
Mauritania,2020-01-29,0
Mauritania,2020-01-30,0
Mauritania,2020-01-31,0
Mauritania,2020-02-01,0
Mauritania,2020-02-10,0
Mauritania,2020-02-11,0
Mauritania,2020-02-12,0
Mauritania,2020-02-13,0
Mauritania,2020-02-14,0
Mauritania,2020-02-15,0
Mauritania,2020-02-16,0
Mauritania,2020-02-17,0
Mauritania,2020-02-18,0
Mauritania,2020-02-19,0
Mauritania,2020-02-02,0
Mauritania,2020-02-20,0
Mauritania,2020-02-21,0
Mauritania,2020-02-22,0
Mauritania,2020-02-23,0
Mauritania,2020-02-24,0
Mauritania,2020-02-25,0
Mauritania,2020-02-26,0
Mauritania,2020-02-27,0
Mauritania,2020-02-28,0
Mauritania,2020-02-29,0
Mauritania,2020-02-03,0
Mauritania,2020-02-04,0
Mauritania,2020-02-05,0
Mauritania,2020-02-06,0
Mauritania,2020-02-07,0
Mauritania,2020-02-08,0
Mauritania,2020-02-09,0
Mauritania,2020-03-01,0
Mauritania,2020-03-10,0
Mauritania,2020-03-11,0
Mauritania,2020-03-12,0
Mauritania,2020-03-13,0
Mauritania,2020-03-14,1
Mauritania,2020-03-15,1
Mauritania,2020-03-16,1
Mauritania,2020-03-17,1
Mauritania,2020-03-18,1
Mauritania,2020-03-19,2
Mauritania,2020-03-02,0
Mauritania,2020-03-20,2
Mauritania,2020-03-21,2
Mauritania,2020-03-22,2
Mauritania,2020-03-23,2
Mauritania,2020-03-24,2
Mauritania,2020-03-25,2
Mauritania,2020-03-26,3
Mauritania,2020-03-27,3
Mauritania,2020-03-28,5
Mauritania,2020-03-29,5
Mauritania,2020-03-03,0
Mauritania,2020-03-30,5
Mauritania,2020-03-31,6
Mauritania,2020-03-04,0
Mauritania,2020-03-05,0
Mauritania,2020-03-06,0
Mauritania,2020-03-07,0
Mauritania,2020-03-08,0
Mauritania,2020-03-09,0
Mauritania,2020-04-01,6
Mauritania,2020-04-10,7
Mauritania,2020-04-11,7
Mauritania,2020-04-12,7
Mauritania,2020-04-13,7
Mauritania,2020-04-14,7
